year,week_number,avg_cloud_cover,total_sunshine,avg_radiation,max_temp,avg_temp,min_temp,total_precip,avg_pressure,max_snow_depth
2001,28,5.428571428571429,43.49999928474426,216,22.3,16.528571265084402,10.4,15.000000029802322,100932.85714285714,0
2001,29,6.714285714285714,36.499999433755875,188,25.3,16.65714304787772,10,14.599999859929085,100930,0
2001,30,4.142857142857143,78.50000047683716,279.2857142857143,31.9,21.64285741533552,12.6,0,101932.85714285714,0
2001,31,5.428571428571429,55.69999980926514,222.42857142857142,26.7,19.842857088361466,11.4,26.399999976158142,101740,0
2001,32,5.857142857142857,32.100000239908695,166,26.3,17.028571401323592,9.4,14.000000014901161,101368.57142857143,0
2001,33,5.571428571428571,49.199999928474426,197.28571428571428,30.1,20.928571428571427,12.8,22.40000019967556,101131.42857142857,0
2001,34,5,58.10000020265579,198.28571428571428,31.5,20.499999727521622,11.7,6.199999809265137,101722.85714285714,0
2001,35,5.857142857142857,48.19999972730875,172.85714285714286,23.4,17.028571401323592,10.6,26.00000038743019,101635.71428571429,0
2001,36,6,44.100000858306885,157.57142857142858,20.9,15.02857153756278,7.8,5.000000059604645,101691.42857142857,0
2001,37,5.428571428571429,44.599999725818634,145.14285714285714,19,14.157142911638532,8.6,8.400000169873238,101395.71428571429,0
2001,38,6,19.999999821186066,91.42857142857143,18,12.800000054495674,7.2,8.599999979138374,101530,0
2001,39,6,23.700000524520874,93.42857142857143,23.6,15.11428587777274,7.6,21.600000336766243,101160,0
2001,40,5.428571428571429,30.200000047683716,97.14285714285714,20,15.642857006617955,11.2,43.99999991059303,100350,0
2001,41,5.571428571428571,21.40000058710575,73.28571428571429,23.1,15.142857142857142,8,6.999999910593033,101498.57142857143,0
2001,42,6.428571428571429,14.30000014603138,58,19.6,14.471428189958845,8.1,35.00000023841858,100948.57142857143,0
2001,43,5.857142857142857,27.500000178813934,69.14285714285714,17.6,13.400000027247838,6.9,21.399999976158142,101524.28571428571,0
2001,44,4,41.90000069141388,77.14285714285714,19.1,10.385714258466448,3,0.800000011920929,102837.14285714286,0
2001,45,5.714285714285714,26.999999940395355,53.57142857142857,14.4,7.5428571701049805,-0.3,14.599999785423279,101910,0
2001,46,5.857142857142857,16.700000047683716,36.57142857142857,11.3,6.94285706111363,-0.4,2.4000000059604645,103085.71428571429,0
2001,47,6.571428571428571,9.90000020712614,29.285714285714285,14.8,8.371428557804652,-0.4,6.3999998569488525,102492.85714285714,0
2001,48,6,11.599999763071537,26.428571428571427,14.9,7.94285706111363,0,11.60000030696392,101421.42857142857,0
2001,49,5.571428571428571,24.699999928474426,35.42857142857143,14.5,6.799999986376081,1.4,10.199999809265137,102767.14285714286,0
2001,50,4.285714285714286,19.299999713897705,28.714285714285715,7.5,3.7571428503308977,-0.4,0,103794.28571428571,0
2001,51,4,24.500000476837158,32.714285714285715,9.1,2.6999999838215962,-3.5,1.600000023841858,102747.14285714286,0
2001,52,5.428571428571429,15.300000302493572,26.714285714285715,9.4,3.6571428264890398,-2.4,4.800000086426735,100615.71428571429,0
2001,53,1,7.199999809265137,52,3.8,1,-1.9,0,103150,0
2002,1,5,22.299999713897705,35.333333333333336,8.9,2.066666672627131,-5.3,0.20000000298023224,103213.33333333333,0
2002,2,7,4.8000001311302185,19.571428571428573,11.1,4.62857140813555,0,4.000000149011612,102981.42857142857,0
2002,3,5.714285714285714,11.100000008940697,28,12.8,7.071428639548166,-0.5,9.799999967217445,101641.42857142857,0
2002,4,7.142857142857143,7.3999999687075615,26.571428571428573,13.9,9.357142925262451,1,31.600000143051147,100214.28571428571,0
2002,5,6.285714285714286,8.599999964237213,30.857142857142858,14,10.714285714285714,5.8,24.000000685453415,101170,0
2002,6,5.857142857142857,15.200000241398811,43.42857142857143,13.8,8.785714490073067,0.5,12.599999696016312,100750,0
2002,7,5.142857142857143,30.500000692903996,66.71428571428571,13.6,7.200000081743513,-0.9,2.400000035762787,102130,0
2002,8,5.714285714285714,27.39999957382679,69.14285714285714,13.8,6.971428462437221,0,19.60000041127205,101052.85714285714,0
2002,9,5.142857142857143,28.90000021457672,83.71428571428571,12,6.471428462437221,-0.7,11.399999961256981,100457.14285714286,0
2002,10,6,20.30000016838312,78.42857142857143,14.7,8.600000177110944,2,0.8000000268220901,101524.28571428571,0
2002,11,7.142857142857143,9.499999761581421,68.42857142857143,14.8,8.47142859867641,3.7,24.199999645352364,101042.85714285714,0
2002,12,7.142857142857143,16.300000302493572,89.57142857142857,15.9,10.314285550798688,3.1,12,101734.28571428571,0
2002,13,3.2857142857142856,53.80000076442957,166.28571428571428,17.4,9.200000081743513,2.4,0,102517.14285714286,0
2002,14,3.142857142857143,57.50000071525574,186,20.6,11.928571428571429,4.3,0,101202.85714285714,0
2002,15,4.285714285714286,48.90000057220459,181.28571428571428,13.3,7.957142693655832,0.9,0,101638.57142857143,0
2002,16,5,52.70000010728836,196.71428571428572,20.8,10.371428489685059,2.6,1.7999999821186066,102118.57142857143,0
2002,17,5.571428571428571,51.29999923706055,205.85714285714286,22.6,13.428571428571429,5.6,18.199999809265137,101748.57142857143,0
2002,18,4.857142857142857,52.60000038146973,210.85714285714286,16.9,10.042857033865792,4.1,22.600000023841858,101045.71428571429,0
2002,19,6.714285714285714,17.600000202655792,134.28571428571428,17.5,12.599999972752162,6.6,5.999999910593033,101528.57142857143,0
2002,20,6.428571428571429,48.799999475479126,213.71428571428572,25.1,15.500000136239189,8.1,15.200000196695328,101415.71428571429,0
2002,21,6.142857142857143,43.5999995470047,211.28571428571428,18.6,14.5,9.2,38.60000033676624,100227.14285714286,0
2002,22,4.714285714285714,63.90000009536743,259.14285714285717,26.8,14.557142802647181,5.6,2.4000000655651093,101525.71428571429,0
2002,23,7.142857142857143,6.899999976158142,113,17.8,14.214285714285714,9.4,37.800000846385956,100357.14285714286,0
2002,24,7,29.49999964237213,184.42857142857142,26.6,15.885714258466448,9.3,26.800000622868538,101278.57142857143,0
2002,25,5.571428571428571,60.90000033378601,255.42857142857142,22.6,17.614286286490305,10.9,8.200000166893005,101908.57142857143,0
2002,26,4,70.00000083446503,274.2857142857143,24,15.200000081743513,8.5,1.399999976158142,102211.42857142857,0
2002,27,7,22.699999928474426,168.14285714285714,20.9,15.628571510314941,9.9,31.800000458955765,100755.71428571429,0
2002,28,4.714285714285714,55.199999429285526,227,25.9,16.342857088361466,10.4,20.00000035762787,101505.71428571429,0
2002,29,4.857142857142857,60.40000104904175,250,25.6,18.571428435189382,11.6,0,101997.14285714286,0
2002,30,5.428571428571429,45.20000076293945,208.57142857142858,32.5,19.114285605294363,10.5,0,101665.71428571429,0
2002,31,5.571428571428571,31.599999845027924,173.57142857142858,25.4,19.47142846243722,12.1,37.900000005960464,101184.28571428571,0
2002,32,6.142857142857143,28.999999701976776,165.14285714285714,26.7,18.342856815883092,12.3,13.600000336766243,101054.28571428571,0
2002,33,4.428571428571429,62.99999952316284,228.57142857142858,30,20.97142846243722,13.2,0,101597.14285714286,0
2002,34,6.428571428571429,47.49999952316284,191.28571428571428,23.6,19.485714231218612,14.3,0,101851.42857142857,0
2002,35,5.142857142857143,40.59999918937683,159,24.5,17.68571444920131,9.3,0.20000000298023224,102217.14285714286,0
2002,36,5.285714285714286,48.19999980926514,167,24,17.628571374075754,10.1,3.6000000536441803,101368.57142857143,0
2002,37,4.285714285714286,46.40000033378601,147.14285714285714,24.6,16.68571444920131,9.9,15.800000190734863,102237.14285714286,0
2002,38,6.285714285714286,21.400000393390656,98,19.7,15.657143047877721,10.1,0.20000000298023224,101935.71428571429,0
2002,39,4.428571428571429,43.700000286102295,126,21.4,13.885714258466448,7,0.4000000059604645,102415.71428571429,0
2002,40,5.714285714285714,36.700000047683716,108.57142857142857,21.8,15.214285714285714,6.8,0.6000000238418579,102285.71428571429,0
2002,41,6.571428571428571,21.300000190734863,73.71428571428571,16.7,12.485714367457799,5.4,15.600000098347664,101058.57142857143,0
2002,42,6.142857142857143,19.000000096857548,59.714285714285715,17.6,8.95714282989502,0.9,19.00000023841858,100722.85714285714,0
2002,43,5.285714285714286,33.50000047683716,77.42857142857143,16.4,11.728571619306292,2.4,20.400000050663948,99861.42857142857,0
2002,44,6.571428571428571,11.199999913573265,40.714285714285715,15.9,11.742857115609306,4.9,28.000000149011612,101431.42857142857,0
2002,45,6,16.3999999538064,41.142857142857146,15.4,10.371428489685059,4.7,36.99999988079071,101251.42857142857,0
2002,46,6,17.899999886751175,41.857142857142854,13.2,9.94285706111363,6.6,46.20000070333481,99521.42857142857,0
2002,47,5.428571428571429,16.10000006109476,36.142857142857146,12.3,8.085714272090367,0.6,38.79999923706055,100095.71428571429,0
2002,48,6.142857142857143,12.399999931454659,29.571428571428573,13.3,8.814285823277064,3.5,9.600000023841858,100847.14285714286,0
2002,49,6.428571428571429,9.799999952316284,23,10.5,6.857142891202654,3.4,5.999999940395355,101782.85714285714,0
2002,50,7.428571428571429,6,17.142857142857142,7.7,4.442857163293021,0.8,17.600000098347664,101735.71428571429,0
2002,51,6.285714285714286,12.10000029206276,22.285714285714285,12.8,5.728571278708322,0.2,22.400000005960464,101960,0
2002,52,7.142857142857143,4.600000001490116,17.857142857142858,13.8,10.471428734915596,5.4,34.19999948143959,100064.28571428571,0
2002,53,8,0,12.5,12.9,8.550000190734863,4.7,36.19999980926514,100540,0
2003,1,5.6,10.700000025331974,27.8,11.3,5.6600000858306885,-2.4,18.599999964237213,100164,0
2003,2,4.142857142857143,31.49999988079071,41.714285714285715,11.7,0.8428571394511631,-5.1,2.799999922513962,102490,2
2003,3,6.285714285714286,12.400000214576721,29.142857142857142,10.5,6.814285823277065,-3.2,18.200000122189522,101838.57142857143,0
2003,4,6.142857142857143,15.199999764561653,34.714285714285715,15.1,7.4142857279096335,-0.2,19.199999928474426,101210,0
2003,5,5,30.09999990463257,54.857142857142854,9.4,4.88571434361594,-2.2,16.200000166893005,101544.28571428571,4
2003,6,5.571428571428571,17.50000023841858,43,10.9,5.057142904826573,-3.6,7.799999848008156,101128.57142857143,0
2003,7,6,17.700000047683716,50.57142857142857,7.5,3.6142856904438565,-1.8,6.599999859929085,102917.14285714286,0
2003,8,3.142857142857143,46.60000014305115,92.85714285714286,14,4.071428571428571,-2.9,0.4000000059604645,102225.71428571429,0
2003,9,6.142857142857143,21.699999906122684,72,14.5,9.05714293888637,3.7,6.200000122189522,101412.85714285714,0
2003,10,6.714285714285714,14.599999979138374,68.28571428571429,14.2,8.642857074737549,1,13.400000110268593,101520,0
2003,11,3.7142857142857144,39.300000347197056,119,16.6,8.028571469443184,1.8,1.2000000029802322,103045.71428571429,0
2003,12,3.2857142857142856,58.299999594688416,163,18.9,8.085714408329554,0.4,0.20000000298023224,102922.85714285714,0
2003,13,4.857142857142857,44.700000405311584,150.57142857142858,17.1,11.228571346827916,4.3,0,101884.28571428571,0
2003,14,4.285714285714286,49.799999475479126,166.71428571428572,19.7,9.685714176722936,3.3,3.600000098347664,102520,0
2003,15,4.142857142857143,49.99999952316284,183,18.6,6.157142843518939,-0.7,0.4000000059604645,101742.85714285714,0
2003,16,3.857142857142857,53.00000035762787,190.42857142857142,26,14.371428625924247,5.7,2.799999952316284,101971.42857142857,0
2003,17,5.285714285714286,41.20000034570694,179.14285714285714,18.9,12.60000010899135,5.5,13.600000008940697,101148.57142857143,0
2003,18,5.857142857142857,39.59999952465296,183,22,13.02857140132359,7.4,16.800000309944153,100718.57142857143,0
2003,19,4.571428571428571,60.59999942779541,236,19.7,12.257142611912318,5.3,0,101882.85714285714,0
2003,20,5.428571428571429,35.39999973773956,182.71428571428572,16.8,11.128571374075753,3.8,19.200000047683716,101421.42857142857,0
2003,21,6.285714285714286,27.200000435113907,173.14285714285714,19.9,13.814285687037877,8,12.699999764561653,101335.71428571429,0
2003,22,5.571428571428571,59.5999990478158,242.14285714285714,28.9,18.171428544180735,8.3,1,101827.14285714286,0
2003,23,6.142857142857143,41.09999928623438,208.28571428571428,23.2,17.285714558192662,10.5,15.799999862909317,101345.71428571429,0
2003,24,4.714285714285714,81.69999885559082,299.7142857142857,27.5,18.099999836512975,9.9,1,101897.14285714286,0
2003,25,5,54.10000002384186,238.71428571428572,26.1,19.400000163487025,11.6,20.799999594688416,101678.57142857143,0
2003,26,4.285714285714286,64.29999885708094,259.2857142857143,26.3,18.414285932268417,10.7,2.200000047683716,101524.28571428571,0
2003,27,6.285714285714286,21.199999526143074,161.14285714285714,23.2,17.271428516932897,11.5,14.000000149011612,101077.14285714286,0
2003,28,4.285714285714286,74.29999959468842,277.14285714285717,29.6,20.242857251848495,12.1,0,102075.71428571429,0
2003,29,4.428571428571429,65.00000033527613,250.28571428571428,32.8,21.55714307512556,15.4,6,101298.57142857143,0
2003,30,5.714285714285714,38.699999928474426,197,24.6,18.985714231218612,12.5,11.400000125169754,101220,0
2003,31,5.571428571428571,45.89999981224537,195.71428571428572,31.8,18.999999727521622,11.8,4.399999961256981,101885.71428571429,0
